image,gt_count,loss_type,loss_full,loss_detach,forward_max_abs_diff,full_grad_norm,detach_grad_norm,indirect_grad_norm,indirect_over_full,cos_full_detach,indirect_object_abs_mean,indirect_bg_abs_mean,indirect_object_bg_ratio,gate_mean,gate_std,p2_rms,low_conf_fn,median_positive_conf
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_12800.png,1,classification,0.9146788716316223,0.9146788716316223,0.0,0.018431678414344788,0.01843155175447464,0.00017178150301333517,0.009319905607708689,0.999956488609314,1.8992244577020756e-07,1.8992189154687367e-07,1.0000029181645642,0.44829052686691284,0.10646780580282211,0.5872107148170471,0,0.47385480999946594
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13312_15201.png,0,classification,0.007441043853759766,0.007441043853759766,0.0,0.0012346967123448849,0.001236800802871585,6.78782380418852e-05,0.054975636820943384,0.9984928369522095,nan,7.205913732377667e-08,nan,0.46672460436820984,0.12917722761631012,0.5019918084144592,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_13824_4608.png,0,classification,0.2227994203567505,0.2227994203567505,0.0,0.09748353064060211,0.09748425334692001,0.0040452489629387856,0.041496742437988086,0.9991390109062195,nan,4.0849658944352996e-06,nan,0.44491446018218994,0.10865128040313721,0.6884815692901611,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14187_9728.png,0,classification,0.041216373443603516,0.041216373443603516,0.0,0.014374133199453354,0.014379851520061493,0.0007327957428060472,0.050980169213536666,0.9987011551856995,nan,7.287285370694008e-07,nan,0.45065736770629883,0.10088185220956802,0.6196021437644958,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_14699_9728.png,0,classification,0.0031023025512695312,0.0031023025512695312,0.0,0.0004695849202107638,0.00046826372272334993,1.4076677871344145e-05,0.029976852461586947,0.9995533227920532,nan,1.5160717126150303e-08,nan,0.473304808139801,0.17667734622955322,0.47933319211006165,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15211_4096.png,1,classification,1.5489574670791626,1.5489574670791626,0.0,0.08870508521795273,0.08870308101177216,0.0014680218882858753,0.01654946708724617,0.9998629689216614,1.6902006336749764e-06,1.6902021116038668e-06,0.9999991255904367,0.4449668824672699,0.1058812141418457,0.640347421169281,0,0.5996145009994507
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15211_5120.png,2,classification,0.8025296330451965,0.8025296330451965,0.0,0.01909228228032589,0.019089698791503906,0.00027219054754823446,0.014256574648947019,0.9998985528945923,3.118030917903525e-07,3.1180351811599394e-07,0.9999986327106121,0.4466176927089691,0.09767823666334152,0.724399745464325,0,0.576707735657692
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_15211_5632.png,1,classification,1.2561067342758179,1.2561067342758179,0.0,0.06478040665388107,0.06476826220750809,0.0009547170484438539,0.014737743983992968,0.9998914003372192,1.116782641474856e-06,1.116782641474856e-06,1.0,0.45437753200531006,0.09816677868366241,0.6580297350883484,0,0.6220517754554749
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_6144_10752.png,0,classification,0.07398653030395508,0.07398653030395508,0.0,0.018220383673906326,0.018216390162706375,0.0014484722632914782,0.07949735248253066,0.9968394041061401,nan,1.581014316798246e-06,nan,0.43500107526779175,0.088422492146492,0.7874369621276855,0,nan
GF1_WFV3_E119.6_N35.6_20200424_L2A0004760840_8192_13312.png,2,classification,0.9714647531509399,0.9714647531509399,0.0,0.025793742388486862,0.025784015655517578,0.0007424659561365843,0.028784731775408707,0.9995856285095215,8.296552778119803e-07,8.296547093777917e-07,1.0000006851454974,0.4481017589569092,0.0727216973900795,0.5926247835159302,0,0.36055751144886017
